IOH-SAI-02-F(R)-Scan_200-790_DRA-Et-09-11-20,,
Wavenumber (cm-1),Abs,
15949.0,0.2921182488,
15949.0,0.2921182488,
15974.4,0.2919830497,
15974.4,0.2919830497,
16000.0,0.2918653755,
16000.0,0.2918653755,
16025.6,0.2922552600,
16025.6,0.2922552600,
16051.4,0.2920890832,
16051.4,0.2920890832,
16077.2,0.2927020280,
16077.2,0.2927020280,
16103.1,0.2928561477,
16103.1,0.2928561477,
16129.0,0.2928650362,
16129.0,0.2928650362,
16155.1,0.2933010837,
16155.1,0.2933010837,
16181.2,0.2936836072,
16181.2,0.2936836072,
16207.5,0.2940298423,
16207.5,0.2940298423,
16233.8,0.2942179119,
16233.8,0.2942179119,
16260.2,0.2940519524,
16260.2,0.2940519524,
16286.6,0.2947970193,
16286.6,0.2947970193,
16313.2,0.2947629331,
16313.2,0.2947629331,
16339.9,0.2957965511,
16339.9,0.2957965511,
16366.6,0.2957499603,
16366.6,0.2957499603,
16393.4,0.2958954370,
16393.4,0.2958954370,
16420.4,0.2958779919,
16420.4,0.2958779919,
16447.4,0.2968811963,
16447.4,0.2968811963,
16474.5,0.2971849289,
16474.5,0.2971849289,
16501.7,0.2972103858,
16501.7,0.2972103858,
16528.9,0.2975405903,
16528.9,0.2975405903,
16556.3,0.2976859606,
16556.3,0.2976859606,
16583.7,0.2978596909,
16583.7,0.2978596909,
16611.3,0.2985718451,
16611.3,0.2985718451,
16638.9,0.2985962426,
16638.9,0.2985962426,
16666.7,0.2986854773,
16666.7,0.2986854773,
16694.5,0.2988027409,
16694.5,0.2988027409,
16722.4,0.2994148173,
16722.4,0.2994148173,
16750.4,0.2995343466,
16750.4,0.2995343466,
16778.5,0.2999147120,
16778.5,0.2999147120,
16806.7,0.2992556719,
16806.7,0.2992556719,
16835.0,0.2995531260,
16835.0,0.2995531260,
16863.4,0.3000563752,
16863.4,0.3000563752,
16891.9,0.3001503992,
16891.9,0.3001503992,
16920.5,0.2999162544,
16920.5,0.2999162544,
16949.2,0.2998047294,
16949.2,0.2998047294,
16977.9,0.2995576124,
16977.9,0.2995576124,
17006.8,0.2999261245,
17006.8,0.2999261245,
17035.8,0.2999027790,
17035.8,0.2999027790,
17064.8,0.3000548768,
17064.8,0.3000548768,
17094.0,0.2997146042,
17094.0,0.2997146042,
17123.3,0.2998445362,
17123.3,0.2998445362,
17152.7,0.3003342705,
17152.7,0.3003342705,
17182.1,0.3004878715,
17182.1,0.3004878715,
17211.7,0.3007210274,
17211.7,0.3007210274,
17241.4,0.3005011611,
17241.4,0.3005011611,
17271.2,0.3011477329,
17271.2,0.3011477329,
17301.0,0.3018326048,
17301.0,0.3018326048,
17331.0,0.3018814948,
17331.0,0.3018814948,
17361.1,0.3020597402,
17361.1,0.3020597402,
17391.3,0.3026164938,
17391.3,0.3026164938,
17421.6,0.3031789798,
17421.6,0.3031789798,
17452.0,0.3037904007,
17452.0,0.3037904007,
17482.5,0.3039546382,
17482.5,0.3039546382,
17513.1,0.3038270264,
17513.1,0.3038270264,
17543.9,0.3049063719,
17543.9,0.3049063719,
17574.7,0.3052251339,
17574.7,0.3052251339,
17605.6,0.3052281398,
17605.6,0.3052281398,
17636.7,0.3059628814,
17636.7,0.3059628814,
17667.8,0.3063375697,
17667.8,0.3063375697,
17699.1,0.3067399613,
17699.1,0.3067399613,
17730.5,0.3071781566,
17730.5,0.3071781566,
17762.0,0.3072025993,
17762.0,0.3072025993,
17793.6,0.3080058461,
17793.6,0.3080058461,
17825.3,0.3078020210,
17825.3,0.3078020210,
17857.1,0.3080289691,
17857.1,0.3080289691,
17889.1,0.3088943947,
17889.1,0.3088943947,
17921.1,0.3090695486,
17921.1,0.3090695486,
17953.3,0.3092786912,
17953.3,0.3092786912,
17985.6,0.3095477078,
17985.6,0.3095477078,
18018.0,0.3102946719,
18018.0,0.3102946719,
18050.5,0.3100442212,
18050.5,0.3100442212,
18083.2,0.3105078986,
18083.2,0.3105078986,
18115.9,0.3107831938,
18115.9,0.3107831938,
18148.8,0.3120622941,
18148.8,0.3120622941,
18181.8,0.3112534915,
18181.8,0.3112534915,
18214.9,0.3124953355,
18214.9,0.3124953355,
18248.2,0.3121038508,
18248.2,0.3121038508,
18281.5,0.3124390970,
18281.5,0.3124390970,
18315.0,0.3128051209,
18315.0,0.3128051209,
18348.6,0.3139749049,
18348.6,0.3139749049,
18382.4,0.3136922807,
18382.4,0.3136922807,
18416.2,0.3131653215,
18416.2,0.3131653215,
18450.2,0.3141431314,
18450.2,0.3141431314,
18484.3,0.3146561139,
18484.3,0.3146561139,
18518.5,0.3146368363,
18518.5,0.3146368363,
18552.9,0.3142809526,
18552.9,0.3142809526,
18587.4,0.3148101868,
18587.4,0.3148101868,
18622.0,0.3153334775,
18622.0,0.3153334775,
18656.7,0.3155734652,
18656.7,0.3155734652,
18691.6,0.3160292524,
18691.6,0.3160292524,
18726.6,0.3161450516,
18726.6,0.3161450516,
18761.7,0.3162266779,
18761.7,0.3162266779,
18797.0,0.3167840211,
18797.0,0.3167840211,
18832.4,0.3169382331,
18832.4,0.3169382331,
18867.9,0.3175653935,
18867.9,0.3175653935,
18903.6,0.3175083061,
18903.6,0.3175083061,
18939.4,0.3174098672,
18939.4,0.3174098672,
18975.3,0.3181631629,
18975.3,0.3181631629,
19011.4,0.3181818670,
19011.4,0.3181818670,
19047.6,0.3184456416,
19047.6,0.3184456416,
19084.0,0.3188396696,
19084.0,0.3188396696,
19120.5,0.3193604693,
19120.5,0.3193604693,
19157.1,0.3194946597,
19157.1,0.3194946597,
19193.9,0.3201273871,
19193.9,0.3201273871,
19230.8,0.3208241108,
19230.8,0.3208241108,
19267.8,0.3201364631,
19267.8,0.3201364631,
19305.0,0.3209315886,
19305.0,0.3209315886,
19342.4,0.3213503943,
19342.4,0.3213503943,
19379.8,0.3224919647,
19379.8,0.3224919647,
19417.5,0.3222570563,
19417.5,0.3222570563,
19455.3,0.3223473376,
19455.3,0.3223473376,
19493.2,0.3226978218,
19493.2,0.3226978218,
19531.3,0.3230387353,
19531.3,0.3230387353,
19569.5,0.3238133743,
19569.5,0.3238133743,
19607.8,0.3242816964,
19607.8,0.3242816964,
19646.4,0.3246023820,
19646.4,0.3246023820,
19685.0,0.3245987787,
19685.0,0.3245987787,
19723.9,0.3250452084,
19723.9,0.3250452084,
19762.8,0.3256195072,
19762.8,0.3256195072,
19802.0,0.3255933685,
19802.0,0.3255933685,
19841.3,0.3259432009,
19841.3,0.3259432009,
19880.7,0.3263922340,
19880.7,0.3263922340,
19920.3,0.3271063064,
19920.3,0.3271063064,
19960.1,0.3273437807,
19960.1,0.3273437807,
20000.0,0.3277992797,
20000.0,0.3277992797,
20040.1,0.3283725366,
20040.1,0.3283725366,
20080.3,0.3283658643,
20080.3,0.3283658643,
20120.7,0.3287930409,
20120.7,0.3287930409,
20161.3,0.3289912176,
20161.3,0.3289912176,
20202.0,0.3293507207,
20202.0,0.3293507207,
20242.9,0.3301394007,
20242.9,0.3301394007,
20284.0,0.3301464023,
20284.0,0.3301464023,
20325.2,0.3300547620,
20325.2,0.3300547620,
20366.6,0.3307746935,
20366.6,0.3307746935,
20408.2,0.3310767147,
20408.2,0.3310767147,
20449.9,0.3306137251,
20449.9,0.3306137251,
20491.8,0.3315585113,
20491.8,0.3315585113,
20533.9,0.3316959996,
20533.9,0.3316959996,
20576.1,0.3313438464,
20576.1,0.3313438464,
20618.6,0.3315453029,
20618.6,0.3315453029,
20661.2,0.3323333270,
20661.2,0.3323333270,
20703.9,0.3319936870,
20703.9,0.3319936870,
20746.9,0.3323745908,
20746.9,0.3323745908,
20790.0,0.3328729342,
20790.0,0.3328729342,
20833.3,0.3329722573,
20833.3,0.3329722573,
20876.8,0.3330767723,
20876.8,0.3330767723,
20920.5,0.3336113706,
20920.5,0.3336113706,
20964.4,0.3330178887,
20964.4,0.3330178887,
21008.4,0.3342091262,
21008.4,0.3342091262,
21052.6,0.3335391326,
21052.6,0.3335391326,
21097.0,0.3334787082,
21097.0,0.3334787082,
21141.6,0.3337601185,
21141.6,0.3337601185,
21186.4,0.3339435089,
21186.4,0.3339435089,
21231.4,0.3339922370,
21231.4,0.3339922370,
21276.6,0.3343222923,
21276.6,0.3343222923,
21322.0,0.3340869490,
21322.0,0.3340869490,
21367.5,0.3347060825,
21367.5,0.3347060825,
21413.3,0.3342493058,
21413.3,0.3342493058,
21459.2,0.3348881103,
21459.2,0.3348881103,
21505.4,0.3352348528,
21505.4,0.3352348528,
21551.7,0.3350216007,
21551.7,0.3350216007,
21598.3,0.3352720421,
21598.3,0.3352720421,
21645.0,0.3352983225,
21645.0,0.3352983225,
21692.0,0.3357313836,
21692.0,0.3357313836,
21739.1,0.3355766717,
21739.1,0.3355766717,
21786.5,0.3363553228,
21786.5,0.3363553228,
21834.1,0.3359507145,
21834.1,0.3359507145,
21881.8,0.3363849413,
21881.8,0.3363849413,
21929.8,0.3362712528,
21929.8,0.3362712528,
21978.0,0.3361955714,
21978.0,0.3361955714,
22026.4,0.3365555775,
22026.4,0.3365555775,
22075.1,0.3367297874,
22075.1,0.3367297874,
22123.9,0.3371387354,
22123.9,0.3371387354,
22172.9,0.3373536239,
22172.9,0.3373536239,
22222.2,0.3375862105,
22222.2,0.3375862105,
22271.7,0.3382421476,
22271.7,0.3382421476,
22321.4,0.3381413088,
22321.4,0.3381413088,
22371.4,0.3379789037,
22371.4,0.3379789037,
22421.5,0.3386755908,
22421.5,0.3386755908,
22471.9,0.3386752602,
22471.9,0.3386752602,
22522.5,0.3393226864,
22522.5,0.3393226864,
22573.4,0.3394460810,
22573.4,0.3394460810,
22624.4,0.3393656827,
22624.4,0.3393656827,
22675.7,0.3398063493,
22675.7,0.3398063493,
22727.3,0.3396573250,
22727.3,0.3396573250,
22779.0,0.3400498836,
22779.0,0.3400498836,
22831.1,0.3400093838,
22831.1,0.3400093838,
22883.3,0.3411830617,
22883.3,0.3411830617,
22935.8,0.3410628627,
22935.8,0.3410628627,
22988.5,0.3414863581,
22988.5,0.3414863581,
23041.5,0.3415510606,
23041.5,0.3415510606,
23094.7,0.3429687594,
23094.7,0.3429687594,
23148.1,0.3422366239,
23148.1,0.3422366239,
23201.9,0.3426885647,
23201.9,0.3426885647,
23255.8,0.3430805828,
23255.8,0.3430805828,
23310.0,0.3438327150,
23310.0,0.3438327150,
23364.5,0.3443883291,
23364.5,0.3443883291,
23419.2,0.3439217335,
23419.2,0.3439217335,
23474.2,0.3454264167,
23474.2,0.3454264167,
23529.4,0.3449467346,
23529.4,0.3449467346,
23584.9,0.3458342753,
23584.9,0.3458342753,
23640.7,0.3465988922,
23640.7,0.3465988922,
23696.7,0.3465616626,
23696.7,0.3465616626,
23753.0,0.3477024963,
23753.0,0.3477024963,
23809.5,0.3476115680,
23809.5,0.3476115680,
23866.3,0.3480867321,
23866.3,0.3480867321,
23923.4,0.3486137637,
23923.4,0.3486137637,
23980.8,0.3501564806,
23980.8,0.3501564806,
24038.5,0.3507547901,
24038.5,0.3507547901,
24096.4,0.3506525368,
24096.4,0.3506525368,
24154.6,0.3510226882,
24154.6,0.3510226882,
24213.1,0.3509450933,
24213.1,0.3509450933,
24271.8,0.3526030086,
24271.8,0.3526030086,
24330.9,0.3530357792,
24330.9,0.3530357792,
24390.2,0.3528755751,
24390.2,0.3528755751,
24449.9,0.3538860717,
24449.9,0.3538860717,
24509.8,0.3543336385,
24509.8,0.3543336385,
24570.0,0.3548612210,
24570.0,0.3548612210,
24630.5,0.3553241488,
24630.5,0.3553241488,
24691.4,0.3556190709,
24691.4,0.3556190709,
24752.5,0.3575795826,
24752.5,0.3575795826,
24813.9,0.3569748874,
24813.9,0.3569748874,
24875.6,0.3583606492,
24875.6,0.3583606492,
24937.7,0.3587429905,
24937.7,0.3587429905,
25000.0,0.3596041923,
25000.0,0.3596041923,
25062.7,0.3602242474,
25062.7,0.3602242474,
25125.6,0.3606709466,
25125.6,0.3606709466,
25188.9,0.3631453734,
25188.9,0.3631453734,
25252.5,0.3629629012,
25252.5,0.3629629012,
25316.5,0.3639113977,
25316.5,0.3639113977,
25380.7,0.3654049457,
25380.7,0.3654049457,
25445.3,0.3646701770,
25445.3,0.3646701770,
25510.2,0.3667391210,
25510.2,0.3667391210,
25575.4,0.3667096704,
25575.4,0.3667096704,
25641.0,0.3685786614,
25641.0,0.3685786614,
25706.9,0.3699313249,
25706.9,0.3699313249,
25773.2,0.3706936194,
25773.2,0.3706936194,
25839.8,0.3719262167,
25839.8,0.3719262167,
25906.7,0.3726417808,
25906.7,0.3726417808,
25974.0,0.3743991066,
25974.0,0.3743991066,
26041.7,0.3758090300,
26041.7,0.3758090300,
26109.7,0.3767966433,
26109.7,0.3767966433,
26178.0,0.3781131615,
26178.0,0.3781131615,
26246.7,0.3807070793,
26246.7,0.3807070793,
26315.8,0.3814244075,
26315.8,0.3814244075,
26385.2,0.3834992151,
26385.2,0.3834992151,
26455.0,0.3859333047,
26455.0,0.3859333047,
26525.2,0.3872598411,
26525.2,0.3872598411,
26595.7,0.3890642338,
26595.7,0.3890642338,
26666.7,0.3908735990,
26666.7,0.3908735990,
26738.0,0.3926820659,
26738.0,0.3926820659,
26809.7,0.3967058307,
26809.7,0.3967058307,
26881.7,0.3987960827,
26881.7,0.3987960827,
26954.2,0.4011724452,
26954.2,0.4011724452,
27027.0,0.4054477773,
27027.0,0.4054477773,
27100.3,0.4079351370,
27100.3,0.4079351370,
27173.9,0.4116636115,
27173.9,0.4116636115,
27248.0,0.4153190864,
27248.0,0.4153190864,
27322.4,0.4206662090,
27322.4,0.4206662090,
27397.3,0.4249215204,
27397.3,0.4249215204,
27472.5,0.4296298727,
27472.5,0.4296298727,
27548.2,0.4331010723,
27548.2,0.4331010723,
27624.3,0.4390829588,
27624.3,0.4390829588,
27700.8,0.4451966310,
27700.8,0.4451966310,
27777.8,0.4500588361,
27777.8,0.4500588361,
27855.2,0.4548747099,
27855.2,0.4548747099,
27933.0,0.4603363380,
27933.0,0.4603363380,
28011.2,0.4664790650,
28011.2,0.4664790650,
28089.9,0.4705270317,
28089.9,0.4705270317,
28169.0,0.4769431654,
28169.0,0.4769431654,
28248.6,0.4823907580,
28248.6,0.4823907580,
28328.6,0.4869216543,
28328.6,0.4869216543,
28409.1,0.4909076334,
28409.1,0.4909076334,
28490.0,0.4960400723,
28490.0,0.4960400723,
28571.4,0.5001424155,
28571.4,0.5001424155,
28653.3,0.4873309550,
28653.3,0.4873309550,
28735.6,0.4920970992,
28735.6,0.4920970992,
28818.4,0.4980256501,
28818.4,0.4980256501,
28901.7,0.5001969255,
28901.7,0.5001969255,
28985.5,0.5051831538,
28985.5,0.5051831538,
29069.8,0.5091416208,
29069.8,0.5091416208,
29154.5,0.5123241589,
29154.5,0.5123241589,
29239.8,0.5165448052,
29239.8,0.5165448052,
29325.5,0.5243886463,
29325.5,0.5243886463,
29411.8,0.5251795965,
29411.8,0.5251795965,
29498.5,0.5286893448,
29498.5,0.5286893448,
29585.8,0.5342700903,
29585.8,0.5342700903,
29673.6,0.5362400031,
29673.6,0.5362400031,
29761.9,0.5408545935,
29761.9,0.5408545935,
29850.7,0.5434903694,
29850.7,0.5434903694,
29940.1,0.5460209225,
29940.1,0.5460209225,
30030.0,0.5506089086,
30030.0,0.5506089086,
30120.5,0.5569823700,
30120.5,0.5569823700,
30211.5,0.5545021224,
30211.5,0.5545021224,
30303.0,0.5586866924,
30303.0,0.5586866924,
30395.1,0.5605980168,
30395.1,0.5605980168,
30487.8,0.5612366973,
30487.8,0.5612366973,
30581.0,0.5657642867,
30581.0,0.5657642867,
30674.8,0.5702026947,
30674.8,0.5702026947,
30769.2,0.5701275530,
30769.2,0.5701275530,
30864.2,0.5734276813,
30864.2,0.5734276813,
30959.8,0.5735876486,
30959.8,0.5735876486,
31055.9,0.5746474173,
31055.9,0.5746474173,
31152.6,0.5731686845,
31152.6,0.5731686845,
31250.0,0.5768007565,
31250.0,0.5768007565,
31348.0,0.5755587320,
31348.0,0.5755587320,
31446.5,0.5761560183,
31446.5,0.5761560183,
31545.7,0.5747640890,
31545.7,0.5747640890,
31645.6,0.5760067781,
31645.6,0.5760067781,
31746.0,0.5784247971,
31746.0,0.5784247971,
31847.1,0.5789703948,
31847.1,0.5789703948,
31948.9,0.5804055933,
31948.9,0.5804055933,
32051.3,0.5787744779,
32051.3,0.5787744779,
32154.3,0.5810194024,
32154.3,0.5810194024,
32258.1,0.5767779464,
32258.1,0.5767779464,
32362.5,0.5815252544,
32362.5,0.5815252544,
32467.5,0.5811183105,
32467.5,0.5811183105,
32573.3,0.5810924919,
32573.3,0.5810924919,
32679.7,0.5822348499,
32679.7,0.5822348499,
32786.9,0.5832016505,
32786.9,0.5832016505,
32894.7,0.5874052805,
32894.7,0.5874052805,
33003.3,0.5832066696,
33003.3,0.5832066696,
33112.6,0.5834765899,
33112.6,0.5834765899,
33222.6,0.5819934405,
33222.6,0.5819934405,
33333.3,0.5818389472,
33333.3,0.5818389472,
33444.8,0.5855916125,
33444.8,0.5855916125,
33557.0,0.5823841519,
33557.0,0.5823841519,
33670.0,0.5854049194,
33670.0,0.5854049194,
33783.8,0.5843067512,
33783.8,0.5843067512,
33898.3,0.5817840281,
33898.3,0.5817840281,
34013.6,0.5845081531,
34013.6,0.5845081531,
34129.7,0.5842506843,
34129.7,0.5842506843,
34246.6,0.5855165310,
34246.6,0.5855165310,
34364.3,0.5843081686,
34364.3,0.5843081686,
34482.8,0.5856255441,
34482.8,0.5856255441,
34602.1,0.5861993864,
34602.1,0.5861993864,
34722.2,0.5851516958,
34722.2,0.5851516958,
34843.2,0.5869878569,
34843.2,0.5869878569,
34965.0,0.5868047233,
34965.0,0.5868047233,
35087.7,0.5851842527,
35087.7,0.5851842527,
35211.3,0.5859119256,
35211.3,0.5859119256,
35335.7,0.5876793420,
35335.7,0.5876793420,
35461.0,0.5848379329,
35461.0,0.5848379329,
35587.2,0.5870952997,
35587.2,0.5870952997,
35714.3,0.5872083390,
35714.3,0.5872083390,
35842.3,0.5869514613,
35842.3,0.5869514613,
35971.2,0.5873250468,
35971.2,0.5873250468,
36101.1,0.5879713993,
36101.1,0.5879713993,
36231.9,0.5889787202,
36231.9,0.5889787202,
36363.6,0.5881619894,
36363.6,0.5881619894,
36496.4,0.5905131194,
36496.4,0.5905131194,
36630.0,0.5873041246,
36630.0,0.5873041246,
36764.7,0.5909434083,
36764.7,0.5909434083,
36900.4,0.5902986182,
36900.4,0.5902986182,
37037.0,0.5903865969,
37037.0,0.5903865969,
37174.7,0.5927632514,
37174.7,0.5927632514,
37313.4,0.5932680076,
37313.4,0.5932680076,
37453.2,0.5914494445,
37453.2,0.5914494445,
37594.0,0.5946539541,
37594.0,0.5946539541,
37735.8,0.5932773032,
37735.8,0.5932773032,
37878.8,0.5949045345,
37878.8,0.5949045345,
38022.8,0.5928801628,
38022.8,0.5928801628,
38167.9,0.5949040283,
38167.9,0.5949040283,
38314.2,0.5946475918,
38314.2,0.5946475918,
38461.5,0.5937762162,
38461.5,0.5937762162,
38610.0,0.5943189142,
38610.0,0.5943189142,
38759.7,0.5966153872,
