Vozduh-Abs-Kin,,
Time (min),Abs,
30.65833473,-0.000625782297,
30.67500114,-0.00062878069,
30.69166946,-0.0006347258459,
30.70833588,-0.0006264543626,
30.72500229,-0.0006268679281,
30.7416687,-0.0006347775343,
30.75833511,-0.0006265577395,
30.77500153,-0.0006373623619,
30.79166794,-0.0006081531174,
30.80833626,-0.0006399988197,
30.82500267,-0.0006220083451,
30.84166908,-0.0006237661,
30.85833549,-0.0006267128047,
30.87500191,-0.0006439793506,
30.89166832,-0.0006345707225,
30.90833473,-0.0006274883053,
30.92500114,-0.0006308485754,
30.94166946,-0.0006350877229,
30.95833588,-0.0006302799447,
30.97500229,-0.0006279018708,
30.9916687,-0.000624024542,
31.00833511,-0.000633898715,
31.02500153,-0.0006335885264,
31.04166794,-0.0006228872226,
31.05833626,-0.000638706435,
31.07500267,-0.0006294010673,
31.09166908,-0.0006392233772,
31.10833549,-0.0006295561907,
31.12500191,-0.000620922714,
31.14166832,-0.0006342605921,
31.15833473,-0.0006379309925,
31.17500114,-0.0006384996232,
31.19166946,-0.0006300731329,
31.20833588,-0.0006350877229,
31.22500229,-0.0006373106153,
31.2416687,-0.0006502861506,
31.25833511,-0.0006305383868,
31.27500153,-0.0006330198376,
31.29166794,-0.0006331232726,
31.30833626,-0.0006296595675,
31.32500267,-0.0006352427881,
31.34166908,-0.0006401021965,
31.35833549,-0.0006340020918,
31.37500191,-0.0006478048163,
31.39166832,-0.0006339504034,
31.40833473,-0.0006319342065,
31.42500114,-0.0006367419846,
31.44166946,-0.0006361216074,
31.45833588,-0.0006356046651,
31.47500229,-0.0006298663793,
31.4916687,-0.0006348809111,
31.50833511,-0.0006505963393,
31.52500153,-0.0006522505428,
31.54166794,-0.0006319858949,
31.55833626,-0.0006436175318,
31.57500267,-0.0006282120594,
31.59166908,-0.0006446514162,
31.60833549,-0.0006341054686,
31.62500191,-0.0006308485754,
31.64166832,-0.0006511649699,
31.65833473,-0.0006360182306,
31.67500114,-0.000647546316,
31.69166946,-0.0006434624083,
31.70833588,-0.000635708042,
31.72500229,-0.0006393268122,
31.7416687,-0.0006460988661,
31.75833511,-0.0006389132468,
31.77500153,-0.0006392233772,
31.79166794,-0.0006379309925,
31.80833626,-0.000636431796,
31.82500267,-0.0006423768355,
31.84166908,-0.000650337839,
31.85833549,-0.0006442895392,
31.87500191,-0.0006515785353,
31.89166832,-0.000644392916,
31.90833473,-0.0006359665422,
31.92500114,-0.0006340020918,
31.94166946,-0.0006439276622,
31.95833588,-0.0006409293273,
31.97500229,-0.0006325545837,
31.9916687,-0.0006453751703,
32.00833511,-0.0006386547466,
32.02500153,-0.0006503895274,
32.04166794,-0.0006429454661,
32.05833435,-0.0006352944765,
32.07500076,-0.0006429971545,
32.09166718,-0.0006517852889,
32.10833359,-0.0006334851496,
32.12500381,-0.0006382411812,
32.14167023,-0.000644496351,
32.15833664,-0.0006404640735,
32.17500305,-0.000640981074,
32.19166946,-0.0006502861506,
32.20833588,-0.0006425835891,
32.22500229,-0.0006442378508,
32.2416687,-0.0006549386308,
32.25833511,-0.0006407225737,
32.27500153,-0.0006405157619,
32.29166794,-0.0006488903891,
32.30833435,-0.0006461505545,
32.32500076,-0.0006517336005,
32.34166718,-0.0006350360345,
32.35833359,-0.0006538013695,
32.37500381,-0.0006493039546,
32.39167023,-0.0006379309925,
32.40833664,-0.0006501827738,
32.42500305,-0.0006444446626,
32.44166946,-0.0006437209086,
32.45833588,-0.000647649751,
32.47500229,-0.0006382928696,
32.4916687,-0.0006413946394,
32.50833511,-0.0006497692084,
32.52500153,-0.0006427387125,
32.54166794,-0.0006464090548,
32.55833435,-0.000633433403,
32.57500076,-0.0006306935102,
32.59166718,-0.0006416530814,
32.60833359,-0.0006352944765,
32.62500381,-0.0006389132468,
32.64167023,-0.0006518886657,
32.65833664,-0.0006350360345,
32.67500305,-0.0006489420775,
32.69166946,-0.0006502861506,
32.70833588,-0.0006421700236,
32.72500229,-0.000644392916,
32.7416687,-0.000633071526,
32.75833511,-0.0006354495999,
32.77500153,-0.0006370004849,
32.79166794,-0.000636173354,
32.80833435,-0.0006504412158,
32.82500076,-0.0006446514162,
32.84166718,-0.0006291426253,
32.85833359,-0.0006428420893,
32.87500381,-0.0006463573663,
32.89167023,-0.0006356046651,
32.90833664,-0.0006313138874,
32.92500305,-0.0006403606967,
32.94166946,-0.0006414980162,
32.95833588,-0.0006470810622,
32.97500229,-0.0006527157966,
32.9916687,-0.0006319342065,
33.00833511,-0.0006407742621,
33.02500153,-0.0006464607432,
33.04166794,-0.0006450132933,
33.05833435,-0.0006471327506,
33.07500076,-0.0006420149584,
33.09166718,-0.0006379826809,
33.10833359,-0.0006459438009,
33.12500381,-0.0006521988544,
33.14167023,-0.0006569547113,
33.15833664,-0.0006459954893,
33.17500305,-0.0006510098465,
33.19166946,-0.0006633646553,
33.20833588,-0.0006661043735,
33.22500229,-0.000649355643,
33.2416687,-0.0006473395624,
33.25833511,-0.00064971752,
33.27500153,-0.0006515785353,
33.29166794,-0.0006593842991,
33.30833435,-0.0006465124316,
33.32500076,-0.0006490454543,
33.34166718,-0.0006501310854,
33.35833359,-0.0006546284421,
33.37500381,-0.0006510098465,
33.39167023,-0.0006565928343,
33.40833664,-0.0006543183117,
33.42500305,-0.0006562309572,
33.44166946,-0.0006515785353,
33.45833588,-0.0006502861506,
33.47500229,-0.0006708083674,
33.4916687,-0.0006481666933,
33.50833511,-0.0006533361156,
33.52500153,-0.0006530776154,
33.54166794,-0.0006514234119,
33.55833435,-0.0006700329832,
33.57500076,-0.0006504412158,
33.59166718,-0.0006593842991,
33.60833359,-0.0006428420893,
33.62500381,-0.0006718421937,
33.64167023,-0.0006489937659,
33.65833664,-0.0006507514045,
33.67500305,-0.0006520954776,
33.69166946,-0.0006669314462,
33.70833588,-0.0006499242736,
33.72500229,-0.0006611418794,
33.7416687,-0.0006508030929,
33.75833511,-0.0006535945577,
33.77500153,-0.0006483734469,
33.79166794,-0.0006570063997,
33.80833435,-0.0006747886655,
33.82500076,-0.000653025927,
33.84166718,-0.0006622273941,
33.85833359,-0.0006523022312,
33.87500381,-0.0006647603586,
33.89167023,-0.0006595910527,
33.90833664,-0.0006504929042,
33.92500305,-0.0006444446626,
33.94166946,-0.0006603664369,
33.95833588,-0.0006431005313,
33.97500229,-0.0006601596833,
33.9916687,-0.0006504412158,
34.00833511,-0.0006471327506,
34.02500153,-0.0006524572964,
34.04166794,-0.0006534394925,
34.05833435,-0.0006506480277,
34.07500076,-0.0006618655752,
34.09166718,-0.0006574199069,
34.10833359,-0.0006589190452,
34.12500381,-0.0006634163437,
34.14166641,-0.0006488903891,
34.15833282,-0.0006544216885,
34.17499924,-0.0006528191734,
34.19166565,-0.0006620723289,
34.20833206,-0.0006558691384,
34.22499847,-0.0006551970728,
34.24166489,-0.0006621757057,
34.25833511,-0.0006561792688,
34.27500153,-0.0006558691384,
34.29166794,-0.0006726692664,
34.30833435,-0.0006740649696,
34.32500076,-0.0006525089848,
34.34166718,-0.000655714015,
34.35833359,-0.0006577300956,
34.375,-0.0006591257988,
34.39166641,-0.0006682754611,
34.40833282,-0.0006415497046,
34.42499924,-0.0006601079949,
34.44166565,-0.0006548869424,
34.45833206,-0.0006715320633,
34.47499847,-0.0006633129669,
34.49166489,-0.0006748920423,
34.50833511,-0.0006626926479,
34.52500153,-0.0006658459315,
34.54166794,-0.0006667246926,
34.55833435,-0.0006779935211,
34.57500076,-0.0006596944295,
34.59166718,-0.0006648637354,
34.60833359,-0.0006730828318,
34.625,-0.0006645019166,
34.64166641,-0.0006707049906,
34.65833282,-0.0006784070283,
34.67499924,-0.000666776381,
34.69166565,-0.0006677585188,
34.70833206,-0.0006698262296,
34.72499847,-0.0006633129669,
34.74166489,-0.0006761843106,
34.75833511,-0.0006801645504,
34.77500153,-0.0006773215136,
34.79166794,-0.0006708600558,
34.80833435,-0.0006734446506,
34.82500076,-0.0006752021727,
34.84166718,-0.0006752021727,
34.85833359,-0.0006628477131,
34.875,-0.0006661043735,
34.89166641,-0.0006682754611,
34.90833282,-0.0006645019166,
34.92499924,-0.0006637265324,
34.94166565,-0.0006571614649,
34.95833206,-0.000683265971,
34.97499847,-0.0006712736213,
34.99166489,-0.0006629510899,
35.00833511,-0.0006752021727,
35.02500153,-0.0006791824126,
35.04166794,-0.0006602630601,
35.05833435,-0.0006775282673,
35.07500076,-0.000667655142,
35.09166718,-0.0006677068304,
35.10833359,-0.0006646052934,
35.125,-0.0006568512763,
35.14166641,-0.0006628994015,
35.15833282,-0.0006652773009,
35.17499924,-0.0006670865114,
35.19166565,-0.0006549903192,
35.20833206,-0.0006790273474,
35.22499847,-0.0006751504843,
35.24166489,-0.0006645019166,
35.25833511,-0.0006731862086,
35.27500153,-0.0006740649696,
35.29166794,-0.0006712736213,
35.30833435,-0.0006820770795,
35.32500076,-0.0006830592174,
35.34166718,-0.0006751504843,
35.35833359,-0.0006810432533,
35.375,-0.0006747369771,
35.39166641,-0.0006805780577,
35.40833282,-0.0006872461527,
35.42499924,-0.0006819737027,
35.44166565,-0.0006744267885,
35.45833206,-0.0006830592174,
35.47499847,-0.0006724625127,
35.49166489,-0.0006987211527,
35.50833511,-0.0006895205006,
35.52500153,-0.0006739099044,
35.54166794,-0.0006802162388,
35.55833435,-0.0006800611736,
35.57500076,-0.0006773732021,
35.59166718,-0.0006807848113,
35.60833359,-0.0006929319934,
35.625,-0.0006885900511,
35.64166641,-0.000683265971,
35.65833282,-0.0006772181368,
35.67499924,-0.0006741683464,
35.69166565,-0.0006856954424,
35.70833206,-0.0006764427526,
35.72499847,-0.0006836277898,
35.74166489,-0.0006832142826,
35.75833511,-0.0006685339031,
35.77500153,-0.0006762876874,
35.79166794,-0.0006836277898,
35.80833435,-0.0006762876874,
35.82500076,-0.0006784070283,
35.84166718,-0.0006804746808,
35.85833359,-0.0006805780577,
35.875,-0.0006841447321,
35.89166641,-0.0006816635723,
35.90833282,-0.0006838345435,
35.92499924,-0.0006813017535,
35.94166565,-0.0006783553399,
35.95833206,-0.0006783553399,
35.97499847,-0.0006865741452,
35.99166489,-0.0006810432533,
36.00833511,-0.0006806814345,
36.02500153,-0.0006739099044,
36.04166794,-0.00068238721,
36.05833435,-0.0006920532905,
36.07500076,-0.0006765978178,
36.09166718,-0.0006753055495,
36.10833359,-0.0006685339031,
36.125,-0.0006899856962,
36.14166641,-0.0006787171587,
36.15833282,-0.0006814568187,
36.17499924,-0.0006844031741,
36.19166565,-0.0006816635723,
36.20833206,-0.0006813534419,
36.22499847,-0.000673237897,
36.24166489,-0.0006900373846,
36.25833511,-0.0006855403772,
36.27500153,-0.0006781485863,
36.29166794,-0.000683265971,
36.30833435,-0.0006849200581,
36.32500076,-0.0006863157032,
36.34166718,-0.0006770630716,
36.35833359,-0.0006956198486,
36.375,-0.0006880731671,
36.39166641,-0.0006849717465,
36.40833282,-0.000679234101,
36.42499924,-0.0006933455006,
36.44166565,-0.0006896755658,
36.45833206,-0.0007009954425,
36.47499847,-0.0006849717465,
36.49166489,-0.000683265971,
36.50833511,-0.000686935964,
36.52500153,-0.0006842997973,
36.54166794,-0.0006859538844,
36.55833435,-0.0006947411457,
36.57500076,-0.0006831625942,
36.59166718,-0.0006860055728,
36.60833359,-0.0006806814345,
36.625,-0.0006848683697,
36.64166641,-0.0006914847181,
36.65833282,-0.0006900373846,
36.67499924,-0.0006906576455,
36.69166565,-0.0006883832975,
36.70833206,-0.0006867808988,
36.72499847,-0.0006776316441,
36.74166489,-0.0006700846716,
36.75833511,-0.0006798543618,
36.77500153,-0.0006886417395,
36.79166794,-0.0006836794782,
36.80833435,-0.0006949478993,
36.82500076,-0.0006863673916,
36.84166718,-0.0006892620586,
36.85833359,-0.0006810949417,
36.875,-0.0006780968979,
36.89166641,-0.0006848166813,
36.90833282,-0.0006858505076,
36.92499924,-0.0006753572379,
36.94166565,-0.0006829041522,
36.95833206,-0.000674116658,
36.97499847,-0.0006845065509,
36.99166489,-0.000689830631,
37.00833511,-0.0006914330297,
37.02500153,-0.000673496339,
37.04166794,-0.0006876596599,
37.05833435,-0.0006847133045,
37.07500076,-0.0006924667978,
37.09166718,-0.0006923117326,
37.10833359,-0.0007024427177,
37.125,-0.0006991863484,
37.14166641,-0.0007021325873,
37.15833282,-0.0007005302468,
37.17499924,-0.0006826973986,
37.19166565,-0.0006894171238,
37.20833206,-0.0006971188122,
37.22499847,-0.00068641908,
37.24166489,-0.0006903992034,
37.25833511,-0.0006905542687,
37.27500153,-0.0006923117326,
37.29166794,-0.0007042518118,
37.30833435,-0.000711643137,
37.32500076,-0.0006953614065,
37.34166718,-0.0007075598696,
37.35833359,-0.0007000133628,
37.375,-0.0007035281742,
37.39166641,-0.000703631551,
37.40833282,-0.0007044585655,
37.42499924,-0.0007016157033,
37.44166565,-0.0006885383627,
37.45833206,-0.0007088520215,
37.47499847,-0.0007016157033,
37.49166489,-0.0007051822031,
37.50833511,-0.0006970671238,
37.52500153,-0.0007021325873,
37.54166794,-0.0007003751816,
37.55833435,-0.0006979458267,
37.57500076,-0.000703373109,
37.59166718,-0.0007046653191,
37.60833359,-0.0006997549208,
37.625,-0.000707353116,
37.64166641,-0.000711643137,
37.65833282,-0.0006944827037,
37.67499924,-0.0007007886888,
37.69166565,-0.000700685312,
37.70833206,-0.0007014089497,
37.72499847,-0.0007146926946,
37.74166489,-0.0007015640149,
37.75833511,-0.0007119015791,
37.77500153,-0.0007061642827,
37.79166794,-0.0007007886888,
37.80833435,-0.0007062676596,
37.82500076,-0.0007157264045,
37.84166718,-0.0007059058407,
37.85833359,-0.000700685312,
37.875,-0.0007017190801,
37.89166641,-0.0007052338915,
37.90833282,-0.0007085418911,
37.92499924,-0.0007059058407,
37.94166565,-0.0007144342526,
37.95833206,-0.000710971246,
37.97499847,-0.0006994964788,
37.99166489,-0.0007057507755,
38.00833511,-0.000710454362,
38.02500153,-0.0007043551886,
38.04166794,-0.0007049754495,
38.05833435,-0.0007061642827,
38.07500076,-0.0007029596018,
38.09166718,-0.0007111263112,
38.10833359,-0.0007128836587,
38.125,-0.0007039416814,
38.14166641,-0.0007046136307,
38.15833282,-0.0007102476084,
38.17499924,-0.0007088520215,
38.19166565,-0.000706836232,
38.20833206,-0.0007189826574,
38.22499847,-0.0007064744132,
38.24166489,-0.0007092138403,
38.25833511,-0.0007073014276,
38.27500153,-0.0007167601725,
38.29166794,-0.0007169669261,
38.30833435,-0.0007027011598,
38.32500076,-0.0007106611156,
38.34166718,-0.0006971188122,
38.35833359,-0.0007069396088,
38.375,-0.0007174320635,
38.39166641,-0.0007062159711,
38.40833282,-0.0007121600211,
38.42499924,-0.0007071980508,
38.44166565,-0.0007111263112,
38.45833206,-0.0007048203843,
38.47499847,-0.0007154680206,
38.49166489,-0.0007049754495,
38.50833511,-0.0007077149348,
38.52500153,-0.0007197579835,
38.54166794,-0.0007078183116,
38.55833435,-0.0007042518118,
38.57500076,-0.0007144342526,
38.59166718,-0.0007114880718,
38.60833359,-0.0007145376294,
38.625,-0.0007062676596,
38.64166641,-0.0007068879204,
38.65833282,-0.0006988762179,
38.67499924,-0.0007025977829,
38.69166565,-0.0007085418911,
38.70833206,-0.0007168635493,
38.72499847,-0.0007171219913,
38.74166489,-0.0007167601725,
38.75833511,-0.0007136072381,
38.77500153,-0.0007243063301,
38.79166794,-0.00070787,
38.80833435,-0.0007097307243,
38.82500076,-0.0007176388172,
38.84166718,-0.0007227557362,
38.85833359,-0.0007158814697,
38.875,-0.0007202231209,
38.89166641,-0.0007093689055,
38.90833282,-0.0007108678692,
38.92499924,-0.0007134522311,
38.94166565,-0.0007158297813,
38.95833206,-0.000710971246,
38.97499847,-0.0007153646438,
38.99166489,-0.0007170703029,
39.00833511,-0.0007196546067,
39.02500534,-0.000719447853,
39.04167175,-0.0007206883165,
39.05833817,-0.0007192410994,
39.07500458,-0.0007124184631,
39.09167099,-0.0007168635493,
39.1083374,-0.0007211535121,
39.12500381,-0.0007077666232,
39.14167023,-0.0007186725852,
39.15833664,-0.0007088520215,
39.17500305,-0.0007165534189,
39.19166946,-0.0007129353471,
39.20833588,-0.0007155713392,
39.22500229,-0.0007105577388,
39.24167252,-0.0007253400399,
39.25833893,-0.0007190860342,
39.27500534,-0.0007199647371,
39.29167175,-0.0007130387239,
39.30833817,-0.0007215152727,
39.32500458,-0.0007192927878,
39.34167099,-0.0007114363834,
39.3583374,-0.0007230658666,
39.37500381,-0.000726528815,
39.39167023,-0.0007216186495,
39.40833664,-0.0007248232141,
39.42500305,-0.0007198613603,
39.44166946,-0.0007280793507,
39.45833588,-0.0007293198141,
39.47500229,-0.0007133488543,
39.49167252,-0.0007209984469,
39.50833893,-0.0007167601725,
39.52500534,-0.0007255984819,
39.54167175,-0.0007266321918,
39.55833817,-0.0007307152846,
39.57500458,-0.0007257018588,
39.59167099,-0.0007212052005,
39.6083374,-0.000710454362,
39.62500381,-0.0007285445463,
39.64167023,-0.0007207400049,
39.65833664,-0.000719189411,
39.67500305,-0.0007259085542,
39.69166946,-0.0007261153078,
39.70833588,-0.0007238928229,
39.72500229,-0.0007288029883,
39.74167252,-0.0007254951051,
39.75833893,-0.0007383128977,
39.77500534,-0.0007225490408,
39.79167175,-0.0007255984819,
39.80833817,-0.0007278726553,
39.82500458,-0.0007231692434,
39.84167099,-0.0007264254382,
39.8583374,-0.0007336096605,
39.87500381,-0.0007240478881,
39.89167023,-0.0007190343458,
39.90833664,-0.0007215152727,
39.92500305,-0.0007324725739,
39.94166946,-0.0007178455708,
39.95833588,-0.0007339197327,
39.97500229,-0.000726942264,
39.99167252,-0.0007188792806,
40.00833893,-0.0007143825642,
40.02500534,-0.0007172253099,
40.04167175,-0.0007228074246,
40.05833817,-0.0007349017542,
40.07500458,-0.0007361938478,
40.09167099,-0.0007208950701,
40.1083374,-0.0007248232141,
40.12500381,-0.0007252883515,
40.14167023,-0.0007296299445,
40.15833664,-0.0007217220264,
40.17500305,-0.0007406387012,
40.19166946,-0.0007315939292,
40.20833588,-0.0007320591249,
40.22500229,-0.0007228074246,
40.24167252,-0.0007291130605,
40.25833893,-0.0007281310391,
40.27500534,-0.0007226523594,
40.29167175,-0.0007172253099,
40.30833817,-0.0007201714325,
40.32500458,-0.0007243580185,
40.34167099,-0.0007178972592,
40.3583374,-0.0007213602657,
40.37500381,-0.0007259085542,
40.39167023,-0.0007238411345,
40.40833664,-0.0007378994487,
40.42500305,-0.00072192878,
40.44166946,-0.0007378994487,
40.45833588,-0.0007313355454,
40.47500229,-0.0007240478881,
40.49167252,-0.0007198096719,
40.50833893,-0.0007222905988,
40.52500534,-0.0007248232141,
40.54167175,-0.0007298366399,
40.55833817,-0.0007175871287,
40.57500458,-0.0007192410994,
40.59167099,-0.0007257018588,
40.6083374,-0.0007207400049,
40.62500381,-0.0007212052005,
40.64167023,-0.000730353524,
40.65833664,-0.0007272523944,
40.67500305,-0.0007209467585,
40.69166946,-0.0007223939756,
40.70833588,-0.0007198096719,
40.72500229,-0.0007174320635,
40.74167252,-0.0007131937891,
40.75833893,-0.0007277175901,
40.77500534,-0.0007105060504,
40.79167175,-0.0007324725739,
40.80833817,-0.0007352118846,
40.82500458,-0.0007304569008,
40.84167099,-0.0007220838452,
40.8583374,-0.0007242546417,
40.87500381,-0.0007242029533,
40.89167023,-0.0007227557362,
40.90833664,-0.0007118498906,
40.92500305,-0.0007228074246,
40.94166946,-0.0007089553983,
40.95833588,-0.0007204298745,
40.97500229,-0.0007206883165,
40.99167252,-0.0007239961997,
41.00833893,-0.0007294231909,
41.02500534,-0.0007119532675,
41.04167175,-0.0007195512298,
41.05833817,-0.0007169669261,
41.07500458,-0.0007179489476,
41.09167099,-0.0007283894811,
41.1083374,-0.0007238411345,
41.12500381,-0.0007028045366,
41.14167023,-0.0007174837519,
41.15833664,-0.0007262186846,
41.17500305,-0.0007168118609,
41.19166946,-0.000738726405,
41.20833588,-0.0007181557012,
41.22500229,-0.0007288029883,
41.24167252,-0.0007198096719,
41.25833893,-0.0007270456408,
41.27500534,-0.0007267355686,
41.29167175,-0.0007318523712,
41.30833817,-0.0007247198373,
41.32500458,-0.0007354702684,
41.34167099,-0.0007306119078,
41.3583374,-0.0007260636194,
41.37500381,-0.0007199647371,
41.39167023,-0.0007201197441,
41.40833664,-0.0007234793738,
41.42500305,-0.0007123667747,
41.44166946,-0.0007254951051,
41.45833588,-0.0007127802819,
41.47500229,-0.0007308186614,
41.49167252,-0.0007301467704,
41.50833893,-0.0007215669611,
41.52500534,-0.0007157264045,
41.54167175,-0.0007238411345,
41.55833817,-0.0007214635843,
41.57500458,-0.0007168118609,
41.59167099,-0.000714485941,
41.6083374,-0.0007238928229,
41.62500381,-0.0007229108014,
41.64167023,-0.0007250815979,
41.65833664,-0.000719447853,
41.67500305,-0.0007170186145,
41.69166946,-0.0007265805034,
41.70833588,-0.000726528815,
41.72500229,-0.0007274074596,
41.74167252,-0.0007239445113,
41.75833893,-0.0007198613603,
41.77500534,-0.0007168118609,
41.79167175,-0.0007328860811,
41.80833817,-0.0007172769983,
41.82500458,-0.0007192410994,
41.84167099,-0.0007143308758,
41.8583374,-0.000731697306,
41.87500381,-0.0007159331581,
41.89167023,-0.0007183624548,
41.90833664,-0.0007132971659,
41.92500305,-0.0007154680206,
41.94166946,-0.0007297849515,
41.95833588,-0.0007117465138,
41.97500229,-0.0007229108014,
41.99167252,-0.0007211535121,
42.00833893,-0.0007307152846,
42.02500534,-0.0007371241809,
42.04167175,-0.0007298366399,
42.05833817,-0.0007171736215,
42.07500458,-0.0007299400168,
42.09167099,-0.0007255984819,
42.1083374,-0.0007335579721,
42.12500381,-0.0007256501704,
42.14167023,-0.0007310771034,
42.15833664,-0.0007215152727,
42.17500305,-0.0007296299445,
42.19166946,-0.0007342298632,
42.20833588,-0.0007182073896,
42.22500229,-0.0007308703498,
42.24167252,-0.000740070187,
42.25833893,-0.0007265805034,
42.27500534,-0.0007281827275,
42.29167175,-0.0007246164605,
42.30833817,-0.000726787257,
42.32500458,-0.0007406387012,
42.34167099,-0.0007212052005,
42.3583374,-0.0007265805034,
42.37500381,-0.0007299400168,
42.39167023,-0.0007442048518,
42.40833664,-0.0007351085078,
42.42500305,-0.0007303018356,
42.44166946,-0.0007253917283,
42.45833588,-0.0007203264977,
42.47500229,-0.0007305602776,
42.49167252,-0.0007385196513,
42.50833893,-0.000730766973,
42.52500534,-0.0007321108133,
42.54167175,-0.0007351085078,
42.55833817,-0.0007158814697,
42.57500458,-0.0007187242154,
42.59167099,-0.0007310771034,
42.6083374,-0.0007415172877,
42.62500381,-0.0007332995301,
42.64167023,-0.0007272523944,
42.65833664,-0.0007172253099,
42.67500305,-0.0007321108133,
42.69166946,-0.0007202231209,
42.70833588,-0.0007331444649,
42.72500229,-0.0007329377695,
42.74167252,-0.0007456003223,
42.75833893,-0.0007365039783,
42.77500534,-0.0007259085542,
42.79167175,-0.0007301984588,
42.80833817,-0.000725856924,
42.82500458,-0.0007254434167,
42.84167099,-0.0007396566798,
42.8583374,-0.0007488563424,
42.87500381,-0.000731697306,
42.89167023,-0.0007392432308,
42.90833664,-0.0007361938478,
42.92500305,-0.0007263737498,
42.94166946,-0.0007324725739,
42.95833588,-0.0007372275577,
42.97500229,-0.0007431195118,
42.99167252,-0.0007413622807,
43.00833893,-0.0007378994487,
43.02500534,-0.0007374343113,
43.04167175,-0.0007336613489,
43.05833817,-0.0007344883052,
43.07500458,-0.0007349534426,
43.09167099,-0.0007374859997,
43.1083374,-0.0007410521503,
43.12500381,-0.0007458587061,
43.14167023,-0.0007392949192,
43.15833664,-0.0007322141901,
43.17500305,-0.000731697306,
43.19166946,-0.0007364006015,
43.20833588,-0.0007279242855,
43.22500229,-0.0007294231909,
43.24167252,-0.0007425509975,
43.25833893,-0.0007385196513,
43.27500534,-0.0007349017542,
43.29167175,-0.0007480810746,
43.30833817,-0.0007438430912,
43.32500458,-0.0007415689761,
43.34167099,-0.0007400184986,
43.3583374,-0.0007375893183,
43.37500381,-0.000748391205,
43.39167023,-0.0007439980982,
43.40833664,-0.000731283857,
43.42500305,-0.0007359871524,
43.44166946,-0.0007287512999,
43.45833588,-0.0007428093813,
43.47500229,-0.0007421891787,
43.49167252,-0.0007408454549,
43.50833893,-0.0007474091835,
43.52500534,-0.0007427576929,
43.54167175,-0.0007383645861,
43.55833817,-0.0007425509975,
43.57500458,-0.00073433324,
43.59167099,-0.000738726405,
43.6083374,-0.0007337130373,
43.62500381,-0.0007310771034,
43.64167023,-0.0007402252522,
43.65833664,-0.0007352118846,
43.67500305,-0.0007437914028,
43.69166946,-0.0007405870128,
43.70833588,-0.0007428610697,
43.72500229,-0.0007464789087,
43.74167252,-0.0007407937665,
43.75833893,-0.0007257535472,
43.77500534,-0.0007345399936,
43.79167175,-0.0007453935686,
43.80833817,-0.0007440497866,
43.82500458,-0.0007368141087,
43.84167099,-0.0007448767428,
43.8583374,-0.0007371241809,
43.87500381,-0.0007395016728,
43.89167023,-0.0007465305971,
43.90833664,-0.0007329894579,
43.92500305,-0.0007460654597,
43.94166946,-0.0007474091835,
43.95833588,-0.0007532493328,
43.97500229,-0.0007448250544,
43.99167252,-0.0007415689761,
44.00833893,-0.0007459103945,
44.02500534,-0.0007240478881,
44.04167175,-0.0007421891787,
44.05833817,-0.0007400184986,
44.07500458,-0.0007201197441,
44.09167099,-0.0007367107319,
44.1083374,-0.0007438430912,
44.12500381,-0.0007370724925,
44.14167023,-0.0007463238435,
44.15833664,-0.0007353152614,
44.17500305,-0.0007331961533,
44.19166946,-0.0007366073551,
44.20833588,-0.0007480810746,
44.22500229,-0.0007427576929,
44.24167252,-0.0007408970851,
44.25833893,-0.0007332478417,
44.27500534,-0.0007338680443,
44.29167175,-0.0007480810746,
44.30833817,-0.0007375376299,
44.32500458,-0.0007349017542,
44.34167099,-0.0007380028255,
44.3583374,-0.0007421374903,
44.37500381,-0.0007370208041,
44.39167023,-0.0007521639927,
44.40833664,-0.0007492697914,
44.42500305,-0.0007408970851,
44.44166946,-0.0007355736452,
44.45833588,-0.0007463238435,
44.47500229,-0.0007453935686,
44.49167252,-0.0007397600566,
44.50833893,-0.0007357287104,
44.52500534,-0.0007419824833,
44.54167175,-0.0007392432308,
44.55833817,-0.0007435329608,
44.57500458,-0.0007513887831,
44.59167099,-0.0007506135153,
44.6083374,-0.0007432228886,
44.62500381,-0.0007460654597,
44.64167023,-0.0007376926951,
44.65833664,-0.0007543346728,
44.67500305,-0.0007366590435,
44.69166946,-0.000754231296,
44.70833588,-0.0007631722256,
44.72500229,-0.0007569187437,
44.74167252,-0.0007369691157,
44.75833893,-0.000748391205,
44.77500534,-0.0007423442439,
44.79167175,-0.0007457036409,
44.80833817,-0.0007450834964,
44.82500458,-0.0007466856623,
44.84167099,-0.0007413105923,
44.8583374,-0.0007547998102,
44.87500381,-0.0007557817735,
44.89167023,-0.0007586759166,
44.90833664,-0.0007498383056,
44.92500305,-0.0007592444308,
44.94166946,-0.000749476545,
44.95833588,-0.0007385196513,
44.97500229,-0.0007291647489,
44.99167252,-0.0007414139691,
45.00833893,-0.0007397083682,
45.02500534,-0.0007423442439,
45.04167175,-0.0007469440461,
45.05833817,-0.0007497349288,
45.07500458,-0.0007395533612,
45.09167099,-0.0007336613489,
45.1083374,-0.0007460137713,
45.12500381,-0.0007355219568,
45.14167023,-0.0007330927765,
45.15833664,-0.0007474608719,
45.17500305,-0.0007417757297,
45.19166946,-0.0007494248566,
45.20833588,-0.0007506652037,
45.22500229,-0.0007554716431,
45.24167252,-0.0007506135153,
45.25833893,-0.0007379511371,
45.27500534,-0.0007433262654,
45.29167175,-0.0007369174273,
45.30833817,-0.0007625520229,
